LATITUDE,LONGITUDE,NAME,DESCRIPTION,ICON,CLUES,NOMRBE DE LA INSTITUCION DE SALUD,CLAVE DE LA INSTITUCION DE SALUD,NOMBRE DE LA ENTIDAD,CLAVE ENTIDAD,NOMBRE DEL MUNICIPIO
19.6458,-98.995,MCSSA016184,"MCSSA016184
U. MÓVIL ISEM CIUDAD CUAUHTEMOC 3
SSA
CERRADA TLATELOLCO SECCIÓN CUITLAHUAC SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016184,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.276,-98.9961,DFSSA002626,"DFSSA002626
C.S.T-II SAN JOSÉ
SSA
AGUSTÍN LARA ENTRE JUVENTINO ROSAS Y FAROLITO (SUR 7) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002626,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.3588,-98.9973,DFSSA001424,"DFSSA001424
CLÍNICA DE DISPLACIAS SANTA MARTHA
SSA
AVENIDA ERMITA IZTAPALAPA (EXCÁRCEL DE MUJERES) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001424,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2659,-98.9979,DFSSA017961,"DFSSA017961
UNIDAD MÓVIL DEL HOSPITAL GENERAL TLÁHUAC
SSA
AVENIDA TLÁHUAC CHALCO 231
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017961,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.2698,-98.998,DFSSA002503,"DFSSA002503
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL THL- 2
SSA
NICOLAS BRAVO PLAZA MARIANO ESCOBEDO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002503,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.5986,-98.998,MCSSA002266,"MCSSA002266
JARDINES DE MORELOS
SSA
AVENIDA GENERAL GALEANA Y RÍO LERMA SECCIÓN RIOS 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002266,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.2654,-98.9986,DFSSA002491,"DFSSA002491
HOSPITAL MATERNO INFANTIL TLÁHUAC
SSA
AVENIDA TLÁHUAC CHALCO 231
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA002491,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.5988,-98.9986,MCSSA017963,"MCSSA017963
U. MÓVIL ISEM JARDINES DE MORELOS 3
SSA
AVENIDA GENERAL GALEANA ENTRE RIO NILO Y RIO LERMA SECCIÓN RIOS 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017963,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6342,-99.0007,MCSSA002382,"MCSSA002382
SANTA MARÍA CHICONAUTLA
SSA
CERRADA HIDALGO ENTRE AVENIDANACIONAL Y PROG SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002382,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6342,-99.001,MCSSA018004,"MCSSA018004
U. MÓVIL ISEM STA. MA. CHICONAUTLA 2
SSA
CERRADA HIDALGO ENTRE AVENIDA NACIONAL Y PROLONGACIÓN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA018004,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6346,-99.0011,MCSSA017992,"MCSSA017992
U. MOVIL SANTA MA. CHICONAUTLA 1
SSA
CERRADA HIDALGO ENTRE AVENIDA NACIONAL Y PROLONGACIÓN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017992,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.4215,-99.0017,DFSME000103,"DFSME000103
UNIDAD DE HOSPITALIZACIÓN IZTAPALAPA (CENTROS DE INTEGRACIÓN JUVENIL A.C.)
ESTATAL
SOTO Y GAMA SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",182,DFSME000103,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,IZTAPALAPA
19.2628,-99.0039,DFSSA002532,"DFSSA002532
C.S.T-I QUIAHUATLA
SSA
MARGARITAS ESQUINA GERANIO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002532,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.1962,-99.0057,DFSSA002136,"DFSSA002136
C.S.T-I SAN FRANCISCO TECOXPA
SSA
JUÁREZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002136,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.1923,-99.0071,DFSSA002112,"DFSSA002112
C.S.T-I SAN JERÓNIMO MIACATLÁN
SSA
BOLIVAR SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002112,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.3626,-99.0095,DFSSA001786,"DFSSA001786
C.S.T-III DR. MAXIMILIANO RUÍZ CASTAÑEDA
SSA
AVENIDA MÉXICO-PUEBLA ESQUINA BENITO JUÁREZ SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001786,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2554,-99.011,DFSSA003145,"DFSSA003145
C.S.T-III TULYEHUALCO
SSA
AVENIDA TLAHUAC-TULYEHUALCO ENTRE TAPIA Y DIVISIÓN DEL NORTE LOTE 2  MANZANA 324 ZONA 357
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003145,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.2545,-99.0114,DFSSA018661,"DFSSA018661
UNEME CAPA TULYEHUALCO
SSA
AVENIDA TLAHUAC-TULYEHUALCO ENTRE TAPIA Y DIVISIÓN DEL NORTE LOTE 2 MANZANA 324 ZONA 357
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018661,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.354,-99.0123,DFSSA001523,"DFSSA001523
UNIDAD MÉDICA DE LA PENITENCIARÍA DEL DISTRITO FEDERAL
SSA
AVENIDA ERMITA IZTAPALAPA SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA001523,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3477,-99.0123,DFSSA001856,"DFSSA001856
C.S. T-III SANTIAGO ACAHUALTEPEC
SSA
RETAMA ESQUINA 5 DE FEBRERO LOTE 2 A MANZANA 247 ZONA 2
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001856,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3475,-99.0125,DFSSA018521,"DFSSA018521
UNEME CAPA SANTIAGO  ACAHUALTEPEC
SSA
RETAMA ESQUINA 5 DE FEBRERO LOTE 2 A MANZANA 247 ZONA 2
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018521,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3536,-99.0134,DFSSA001593,"DFSSA001593
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL IZP- 9,10
SSA
AVENIDA ERMITA IZTAPALAPA ESQUINA ZACATEPEC SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001593,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2966,-99.014,DFSSA002614,"DFSSA002614
C.S.T-III SAN FRANCISCO TLALTENCO
SSA
ANDRÉS QUINTANA ROO Y GENERAL CARLOS A. VIDAL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002614,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.378,-99.0151,DFSSA001680,"DFSSA001680
C.S.T-I SAN ANDRÉS XICOTENCATL
SSA
MARCOS LÓPEZ JIMÉNEZ ENTRE TIRSO HERNÁNDEZ Y CUTBERTO ARROCHE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001680,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.1937,-99.0167,DFSSA002066,"DFSSA002066
HOSPITAL GENERAL MILPA ALTA
SSA
BOULEVARD NUEVO LEON 386
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA002066,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.332,-99.0171,DFSSA001745,"DFSSA001745
C.S.T-I XALPA
SSA
ZIHUATANEJO ESQUINA CHILPANCINGO (DENTRO DEL CENTRO SOCIAL XALPA) 1
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001745,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.5039,-99.0171,MCSSA002324,"MCSSA002324
NUEVA ARAGON
SSA
JUAN ALDAMA ESQUINA LÓPEZ MATEOS 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002324,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5036,-99.0171,MCSSA018050,"MCSSA018050
U. MÓVIL ISEM NUEVA ARAGÓN
SSA
JUAN ALDAMA ESQUINA ADOLFO LÓPEZ MATEOS 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA018050,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.197,-99.0177,DFSSA002206,"DFSSA002206
C.S.T-I VILLA MILPA ALTA
SSA
AVENIDA NUEVO LEÓN SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002206,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.5632,-99.0181,MCSSA002271,"MCSSA002271
JOSÉ MA.MORELOS Y PAVÓN
SSA
ANDRÉS QUINTANA ROO ESQUINA JOSÉ MA. M. 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002271,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5949,-99.0188,MCSSA010280,"MCSSA010280
HOSPITAL GENERAL LAS AMÉRICAS
SSA
SIMÓN BOLIVAR MANZANA10 LOTE 1
UNIDAD DE HOSPITALIZACIÓN",186,MCSSA010280,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5947,-99.019,MCSSA015945,"MCSSA015945
CAPASITS ECATEPEC
SSA
SIMÓN BOLIVAR ESQUINA LIBERTADORES DE AMERICA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA015945,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.3566,-99.0192,DFSSA018772,"DFSSA018772
UNIDAD MÉDICA DEL CENTRO DE READAPTACIÓN SOCIAL VARONIL SANTA MARTHA ACATITLA (CERESOVA)
SSA
MORELOS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018772,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3743,-99.0196,DFSSA018760,"DFSSA018760
UNIDAD MÉDICA DEL CENTRO FEMENIL DE READAPTACIÓN SOCIAL SANTA MARTHA ACATITLA (CEFERESO)
SSA
CALZADA ERMITA IZTAPALAPA 4037
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018760,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.1936,-99.0202,DFIST000172,"DFIST000172
MILPA ALTA
ISSSTE
AVENIDA TABASCO ORIENTE 184
UNIDAD DE CONSULTA EXTERNA",157,DFIST000172,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,MILPA ALTA
19.3513,-99.0214,DFSSA001844,"DFSSA001844
C.S. T-III SANTA MARÍA AZTAHUACÁN
SSA
AVENIDA HERMINIO CHAVARRÍA ESQUINA PLAN DE AYALA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001844,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.1922,-99.0231,DFIMO000494,"DFIMO000494
DEPORTIVO MILTA ALTA
IMSS-PROSPERA
SINALOA NORTE Y TLAXCALA NORTE UNIDAD DEPORTIVA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",160,DFIMO000494,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,DISTRITO FEDERAL,9,MILPA ALTA
19.1922,-99.0231,DFIMO000506,"DFIMO000506
MUSEO REGIONAL MILPA ALTA
IMSS-PROSPERA
JALISCO Y YUCATÁN MUSEO REGIONAL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",160,DFIMO000506,INSTITUTO MEXICANO DEL SEGURO SOCIAL. PROSPERA,IMSS-PROSPERA,DISTRITO FEDERAL,9,MILPA ALTA
19.3445,-99.0236,DFSSA017932,"DFSSA017932
UNIDAD MÓVIL DEL HOSPITAL GENERAL IZTAPALAPA
SSA
AVENIDA ERMITA IZTAPALAPA 3018
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017932,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3445,-99.0238,DFSSA018236,"DFSSA018236
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL IZP- H4 HOSPITAL DE LA COMUNIDAD EUROPEA
SSA
CALZADA ERMITA IZTAPALAPA 3018
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018236,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.1923,-99.024,DFSSA002071,"DFSSA002071
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL MLP- 1
SSA
AVENIDA MÉXICO Y AVENIDA JALISCO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002071,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.344,-99.0276,DFSSA001540,"DFSSA001540
HOSPITAL GENERAL IZTAPALAPA
SSA
AVENIDA ERMITA IZTAPALAPA 3018
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA001540,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.1724,-99.0293,DFSSA002141,"DFSSA002141
C.S.T-I SAN LORENZO TLACOYUCAN
SSA
CONSULADO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002141,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,MILPA ALTA
19.5329,-99.0303,MCSSA017980,"MCSSA017980
U. MÓVIL ISEM SAN AGUSTÍN 1
SSA
AVENIDA SANTA RITA Y SUR 90 TERCERA SECCIÓN 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017980,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5328,-99.0304,MCSSA002365,"MCSSA002365
SAN AGUSTÍN
SSA
AVENIDA SSANTA RITA Y SUR 90 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002365,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5334,-99.0304,MCSSA017601,"MCSSA017601
CAPA CENTRO NUEVA VIDA ECATEPEC SAN AGUSTIN
SSA
AVENIDA SANTA RITA Y SUR 90 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017601,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5288,-99.0309,MCIMS000244,"MCIMS000244
HGR 196 FIDEL VELAZQUEZ
IMSS
AVENIDA CENTRAL ENTRE CALLE PIEDAD Y PRISCA SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",162,MCIMS000244,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.513418,-99.031103,MCSME001126,"MCSME001126
CLÍNICA DE CONSULTA EXTERNA ECATEPEC SUR, ISSEMYM
ESTATAL
AVENIDA PICHARDO PAGAZA ESQUINA VALLE DE LOS TOLTECAS 70
UNIDAD DE CONSULTA EXTERNA",182,MCSME001126,SERVICIOS MÉDICOS ESTATALES,ESTATAL,MÉXICO,15,ECATEPEC DE MORELOS
19.491,-99.0314,MCSSA002341,"MCSSA002341
HÉROES DE GRANADITAS
SSA
VILLA VICTORIA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002341,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.491,-99.0316,MCSSA016254,"MCSSA016254
U. MÓVIL ISEM HEROES DE GRANADITAS
SSA
VILLA VICTORIA ENTRE TEMASCALCINGO Y TEMOAYA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016254,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.4909,-99.0316,MCSSA017625,"MCSSA017625
CAPA CENTRO NUEVA VIDA ECATEPEC HÉROES DE GRANADITAS
SSA
VILLA VICTORIA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017625,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6039,-99.0318,MCSSA017193,"MCSSA017193
U. MOVIL RUIZ CORTINES 1
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017193,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6039,-99.0318,MCSSA017205,"MCSSA017205
U. MÓVIL ISEM RUIZ CORTINES 2
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017205,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6028,-99.0327,MCSSA017613,"MCSSA017613
CAPA CENTRO NUEVA VIDA ECATEPEC RUIZ CORTINEZ
SSA
NORTE 3 ESQUINA ORIENTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA017613,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.602959,-99.032718,MCSSA016114,"MCSSA016114
U. MÓVIL ISEM  RUIZ CORTINES 5
SSA
NORTE 3 ESQ.ORIENTE 3 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016114,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6031,-99.0328,MCSSA016126,"MCSSA016126
U. MÓVIL ISEM RUIZ CORTINES 6
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016126,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6031,-99.0328,MCSSA016131,"MCSSA016131
U. MÓVIL ISEM RUIZ CORTINES 7
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016131,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6031,-99.0328,MCSSA016155,"MCSSA016155
U. MÓVIL ISEM RUIZ CORTINES 9
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016155,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6031,-99.0329,MCSSA002370,"MCSSA002370
RUÍZ CORTINES
SSA
NORTE 3 ESQUINA ORIENTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002370,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.6031,-99.0329,MCSSA016102,"MCSSA016102
U. MÓVIL ISEM RUIZ CORTINES 4
SSA
ORIENTE 4 Y NORTE 3 
UNIDAD DE CONSULTA EXTERNA",186,MCSSA016102,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.3338,-99.0332,DFSSA004195,"DFSSA004195
C.S.T-III BUENAVISTA
SSA
AVENIDA SAN MIGUEL ENTRE CUARTA CERRADA SAN MIGUEL Y LA ROSA MANZA 17 LOTE 16
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004195,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3241,-99.0344,DFSSA018101,"DFSSA018101
CARAVANA DE SALUD 5
SSA
PROLONGACIÓN SAN MIGUEL MANZANA 17 LOTE 16
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018101,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2575,-99.035,DFSSA003080,"DFSSA003080
C.S.T-I SAN LUIS TLAXIALTEMANCO
SSA
AVENIDA 5 DE MAYO ESQUINA TEMACPALCO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003080,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.3108,-99.036,DFSSA002556,"DFSSA002556
C.S.T-I ZAPOTITLAN
SSA
AVENIDA TLAHUAC ESQUINA FELIPE ÁNGELES 7 LOTE 10
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002556,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.3109,-99.036,DFSSA002655,"DFSSA002655
C.S.T-II ZAPOTITLA
SSA
CECILIO ACOSTA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002655,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.5719,-99.0373,MCIMS000256,"MCIMS000256
UMF 191 ECATEPEC
IMSS
PINO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000256,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.5719,-99.0373,MCIMS000261,"MCIMS000261
UMF 67 STA.CLARA
IMSS
ALFAREROS ESQUINA VÍA MORELOS 637
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000261,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.5719,-99.0373,MCIMS000273,"MCIMS000273
UMF 68 TULPETLAC
IMSS
VÍA MORELOS KM. 19.5 CARRETERA A PACHUCA 
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000273,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.5719,-99.0373,MCIMS000285,"MCIMS000285
UMF 77 SAN AGUSTIN
IMSS
AVENIDA SAN AGUSTÍN ESQUINA BRASIL 
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000285,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.5719,-99.0373,MCIMS000290,"MCIMS000290
UMF 92 CD.AZTECA
IMSS
AVENIDA CENTRAL Y SANTA PRISCA 
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000290,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.5719,-99.0373,MCIMS000302,"MCIMS000302
UMF 93 CERRO GORDO
IMSS
EL RASTRO KM. 17.5 ANTIGUA CARRETERA A PACHUCA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",162,MCIMS000302,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,MÉXICO,15,ECATEPEC DE MORELOS
19.3882,-99.0398,DFIMS000370,"DFIMS000370
HGR 25 I. ZARAGOZA
IMSS
AVENIDA IGNACIO ZARAGOZA 1840
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000370,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,IZTAPALAPA
19.3154,-99.0402,DFSSA018335,"DFSSA018335
CARAVANA IZTAP - 4 DEGOLLADO
SSA
SAN FRANCISCO TLALTENCO CASI ESQUINA CON MISAEL NUÑEZ ACOSTA 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018335,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.5197,-99.0403,MCSSA002300,"MCSSA002300
EMILIANO ZAPATA
SSA
MIGUEL HIDALGO ENTRE IGNACIO COMONFORT Y VENUSTIANO CARRANZA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002300,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.5733,-99.0424,MCSSA002394,"MCSSA002394
SANTA MARÍA TULPETLAC
SSA
EJIDO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,MCSSA002394,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.3003,-99.0426,DFSSA018731,"DFSSA018731
UNEME E.C. MIXQUIC
SSA
CARRETERA MIXQUIC-CHALCO KM. 8 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018731,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.5168,-99.0435,MCSSA002184,"MCSSA002184
H.G. DR. JOSÉ MARÍA RODRÍGUEZ
SSA
LEONA VICARIO 109
UNIDAD DE HOSPITALIZACIÓN",186,MCSSA002184,SECRETARÍA DE SALUD,SSA,MÉXICO,15,ECATEPEC DE MORELOS
19.3859,-99.0437,DFIST000650,"DFIST000650
LEONARDO Y NICOLAS BRAVO
ISSSTE
ENRIQUE CONTEL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",157,DFIST000650,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,IZTAPALAPA
19.3449,-99.044,DFSSA001716,"DFSSA001716
C.S.T-I SANTA CRUZ MEYEHUALCO
SSA
CALLE 55 ESQUINA AVENIDA 6 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001716,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2948,-99.0444,DFSSA004130,"DFSSA004130
HOSPITAL PSIQUIÁTRICO DR. SAMUEL RAMÍREZ MORENO
SSA
KM.5.5 AUTOPISTA MÉXICO-PUEBLA 
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA004130,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLÁHUAC
19.3273,-99.0449,DFSSA001733,"DFSSA001733
C.S.T-I LAS PEÑAS
SSA
ANDALUCÍA ESQUINA PROLONGACIÓN MORELOS 3
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001733,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3275,-99.0449,DFSSA017990,"DFSSA017990
CARAVANA DE SALUD 1 GUADALUPE DEL MORAL
SSA
VILLA BUENA DE ALAVAR ESQUINA VILLA FEDERAL 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017990,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
